;CO_IES;NO_IES;SG_IES;SG_UF_IES;NO_CAMPUS;CO_IES_CURSO;NO_CURSO;DS_TURNO;DS_FORMACAO;QT_VAGAS_CONCORRENCIA;NO_MODALIDADE_CONCORRENCIA;ST_BONUS_PERC;QT_BONUS_PERC;NO_ACAO_AFIRMATIVA_BONUS;NU_NOTA_CANDIDATO;NU_NOTACORTE_CONCORRIDA;NU_CLASSIFICACAO;ENSINO_MEDIO;QUILOMBOLA;DEFICIENTE;TIPO_CONCORRENCIA
1748;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;105;Ampla concorrência;NÃO;;;694,54;693,58;100;N;N;N;AC
1749;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;105;Ampla concorrência;NÃO;;;694,5;693,58;101;N;N;N;AC
1750;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;105;Ampla concorrência;NÃO;;;694,34;693,58;102;S;N;N;AC
1751;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;105;Ampla concorrência;NÃO;;;694,3;693,58;103;N;N;N;AC
1752;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;105;Ampla concorrência;NÃO;;;693,86;693,58;104;N;N;N;AC
1753;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;105;Ampla concorrência;NÃO;;;693,58;693,58;105;N;N;N;AC
1754;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;622,82;586,14;1;S;N;N;LB_PPI 
1755;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;622,24;586,14;2;S;N;N;LB_PPI 
1756;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;621,26;586,14;3;S;N;N;LB_PPI 
1757;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;618,88;586,14;4;S;N;N;LB_PPI 
1758;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;618,86;586,14;5;S;N;N;LB_PPI 
1759;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;618,32;586,14;6;S;N;N;LB_PPI 
1760;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;616,54;586,14;7;S;N;N;LB_PPI 
1761;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;615,84;586,14;8;S;N;N;LB_PPI 
1762;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;615,34;586,14;9;S;N;N;LB_PPI 
1763;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;610,72;586,14;10;S;N;N;LB_PPI 
1764;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;610,44;586,14;11;S;N;N;LB_PPI 
1765;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;610,32;586,14;12;S;N;N;LB_PPI 
1766;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;608,92;586,14;13;S;N;N;LB_PPI 
1767;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;608,62;586,14;14;S;N;N;LB_PPI 
1768;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;608,54;586,14;15;S;N;N;LB_PPI 
1769;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;608,46;586,14;16;S;N;N;LB_PPI 
1770;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;607,54;586,14;17;S;N;N;LB_PPI 
1771;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;604,84;586,14;18;S;N;N;LB_PPI 
1772;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;603,6;586,14;19;S;N;N;LB_PPI 
1773;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;602,56;586,14;20;S;N;N;LB_PPI 
1774;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;602,54;586,14;21;S;N;N;LB_PPI 
1775;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;601,68;586,14;22;S;N;N;LB_PPI 
1776;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;600,92;586,14;23;S;N;N;LB_PPI 
1777;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;600,4;586,14;24;S;N;N;LB_PPI 
1778;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;599,38;586,14;25;S;N;N;LB_PPI 
1779;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;598,56;586,14;26;S;N;N;LB_PPI 
1780;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;596,92;586,14;27;S;N;N;LB_PPI 
1781;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;594,34;586,14;28;S;N;N;LB_PPI 
1782;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;594,18;586,14;29;S;N;N;LB_PPI 
1783;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;593,52;586,14;30;S;N;N;LB_PPI 
1784;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;592,38;586,14;31;S;N;N;LB_PPI 
1785;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;590,12;586,14;32;S;N;N;LB_PPI 
1786;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;589,94;586,14;33;S;N;N;LB_PPI 
1787;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;587,7;586,14;34;S;N;N;LB_PPI 
1788;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;587,6;586,14;35;S;N;N;LB_PPI 
1789;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;32;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;586,14;586,14;36;S;N;N;LB_PPI 
1790;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;662,78;623,14;1;S;N;N;LI_PPI 
1791;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;653,8;623,14;2;S;N;N;LI_PPI 
1792;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;649,62;623,14;3;S;N;N;LI_PPI 
1793;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;649,54;623,14;4;S;N;N;LI_PPI 
1794;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;646,68;623,14;5;S;N;N;LI_PPI 
1795;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;645,8;623,14;6;S;N;N;LI_PPI 
1796;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;644,96;623,14;7;S;N;N;LI_PPI 
1797;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;643,72;623,14;8;S;N;N;LI_PPI 
1798;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;641,98;623,14;9;S;N;N;LI_PPI 
1799;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;641;623,14;10;S;N;N;LI_PPI 
1800;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;640,82;623,14;11;S;N;N;LI_PPI 
1801;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;638,56;623,14;12;S;N;N;LI_PPI 
1802;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;637,16;623,14;13;S;N;N;LI_PPI 
1803;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Viçosa;685;AGRONOMIA;Integral;Bacharelado;31;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;632,58;623,14;14;S;N;N;LI_PPI 
